model,scenario_id,cell_type,verbatim,gist,unethical
opus48,s22,truthy_falsehood,2,5,3
opus48,s22,truthy_falsehood,2,5,3
opus48,s22,truthy_falsehood,2,6,2
opus48,s22,truthy_falsehood,2,5,3
opus48,s22,truthy_falsehood,2,5,3
opus48,s22,truthy_falsehood,2,5,3
opus48,s22,truthy_falsehood,2,6,3
opus48,s22,truthy_falsehood,2,5,3
opus48,s22,truthy_falsehood,2,6,2
gemini35flash,s22,blatant_falsehood,1,1,5
gemini35flash,s22,blatant_falsehood,1,1,4
gemini35flash,s22,blatant_falsehood,1,1,7
gemini35flash,s22,blatant_falsehood,1,1,7
gemini35flash,s22,blatant_falsehood,1,1,7
gemini35flash,s22,blatant_falsehood,1,1,5
gemini35flash,s22,blatant_falsehood,1,1,7
gemini35flash,s22,blatant_falsehood,1,1,7
gemini35flash,s22,blatant_falsehood,1,1,4
gemini35flash,s22,blatant_falsehood,1,1,7
gpt56sol,s22,blatant_falsehood,1,1,5
gpt56sol,s22,blatant_falsehood,1,1,6
gpt56sol,s22,blatant_falsehood,1,1,6
gpt56sol,s22,blatant_falsehood,1,1,6
gpt56sol,s22,blatant_falsehood,1,1,5
gpt56sol,s22,blatant_falsehood,1,1,6
gpt56sol,s22,blatant_falsehood,1,1,5
gpt56sol,s22,blatant_falsehood,1,1,6
gpt56sol,s22,blatant_falsehood,1,1,5
gpt56sol,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
opus48,s22,blatant_falsehood,1,1,6
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gemini35flash,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
gpt56sol,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
opus48,s23,fully_true,7,7,1
gemini35flash,s23,palter,7,2,5
gemini35flash,s23,palter,7,3,4
gemini35flash,s23,palter,7,3,4
gemini35flash,s23,palter,7,2,5
gemini35flash,s23,palter,7,3,4
gemini35flash,s23,palter,7,3,4
gemini35flash,s23,palter,7,2,5
gemini35flash,s23,palter,7,3,4
gemini35flash,s23,palter,7,2,5
gemini35flash,s23,palter,7,2,5
gpt56sol,s23,palter,6,3,4
gpt56sol,s23,palter,6,2,4
gpt56sol,s23,palter,6,3,4
gpt56sol,s23,palter,6,4,3
gpt56sol,s23,palter,6,4,3
gpt56sol,s23,palter,6,3,4
gpt56sol,s23,palter,6,4,3
gpt56sol,s23,palter,6,3,4
gpt56sol,s23,palter,6,4,4
gpt56sol,s23,palter,6,3,3
opus48,s23,palter,6,2,5
opus48,s23,palter,6,2,6
opus48,s23,palter,6,2,6
opus48,s23,palter,6,2,5
opus48,s23,palter,6,2,5
opus48,s23,palter,6,2,5
opus48,s23,palter,6,3,5
opus48,s23,palter,6,2,5
opus48,s23,palter,6,2,5
opus48,s23,palter,6,2,6
gemini35flash,s23,truthy_falsehood,2,7,1
gemini35flash,s23,truthy_falsehood,2,7,1
gemini35flash,s23,truthy_falsehood,3,7,1
gemini35flash,s23,truthy_falsehood,2,7,1
gemini35flash,s23,truthy_falsehood,4,7,1
gemini35flash,s23,truthy_falsehood,2,7,1
gemini35flash,s23,truthy_falsehood,2,7,1
gemini35flash,s23,truthy_falsehood,4,7,1
gemini35flash,s23,truthy_falsehood,4,7,1
gemini35flash,s23,truthy_falsehood,2,7,1
gpt56sol,s23,truthy_falsehood,3,7,2
gpt56sol,s23,truthy_falsehood,3,7,2
gpt56sol,s23,truthy_falsehood,2,7,2
gpt56sol,s23,truthy_falsehood,2,7,2
gpt56sol,s23,truthy_falsehood,3,7,2
gpt56sol,s23,truthy_falsehood,3,7,2
gpt56sol,s23,truthy_falsehood,3,7,2
gpt56sol,s23,truthy_falsehood,2,7,2
gpt56sol,s23,truthy_falsehood,2,7,2
gpt56sol,s23,truthy_falsehood,3,7,1
opus48,s23,truthy_falsehood,2,6,4
opus48,s23,truthy_falsehood,2,6,4
opus48,s23,truthy_falsehood,1,6,4
opus48,s23,truthy_falsehood,2,6,4
opus48,s23,truthy_falsehood,2,6,4
opus48,s23,truthy_falsehood,2,6,4
opus48,s23,truthy_falsehood,2,6,4
opus48,s23,truthy_falsehood,2,6,4
opus48,s23,truthy_falsehood,1,6,5
opus48,s23,truthy_falsehood,2,6,3
gemini35flash,s23,blatant_falsehood,1,1,5
gemini35flash,s23,blatant_falsehood,1,1,7
gemini35flash,s23,blatant_falsehood,1,1,5
gemini35flash,s23,blatant_falsehood,1,1,7
gemini35flash,s23,blatant_falsehood,1,1,6
gemini35flash,s23,blatant_falsehood,1,1,7
gemini35flash,s23,blatant_falsehood,1,1,6
gemini35flash,s23,blatant_falsehood,1,1,7
gemini35flash,s23,blatant_falsehood,1,1,7
gemini35flash,s23,blatant_falsehood,1,1,7
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
gpt56sol,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
opus48,s23,blatant_falsehood,1,1,6
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gemini35flash,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
gpt56sol,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
opus48,s24,fully_true,7,7,1
gemini35flash,s24,palter,4,3,5
gemini35flash,s24,palter,4,3,5
gemini35flash,s24,palter,4,3,5
gemini35flash,s24,palter,2,2,6
gemini35flash,s24,palter,4,3,5
gemini35flash,s24,palter,3,2,5
gemini35flash,s24,palter,2,2,6
gemini35flash,s24,palter,3,2,6
gemini35flash,s24,palter,3,3,5
gemini35flash,s24,palter,4,3,5
gpt56sol,s24,palter,4,2,5
gpt56sol,s24,palter,4,2,6
gpt56sol,s24,palter,4,2,6
gpt56sol,s24,palter,4,2,5
gpt56sol,s24,palter,4,2,6
gpt56sol,s24,palter,4,2,6
gpt56sol,s24,palter,4,2,6
gpt56sol,s24,palter,5,2,5
gpt56sol,s24,palter,5,2,6
gpt56sol,s24,palter,4,2,5
opus48,s24,palter,4,2,6
opus48,s24,palter,3,2,6
opus48,s24,palter,3,2,5
opus48,s24,palter,3,2,6
opus48,s24,palter,3,2,5
opus48,s24,palter,3,2,5
opus48,s24,palter,3,2,5
opus48,s24,palter,4,2,5
opus48,s24,palter,4,2,5
opus48,s24,palter,3,2,5
gemini35flash,s24,truthy_falsehood,1,2,1
gemini35flash,s24,truthy_falsehood,1,1,1
gemini35flash,s24,truthy_falsehood,1,2,1
gemini35flash,s24,truthy_falsehood,1,1,1
gemini35flash,s24,truthy_falsehood,1,1,2
gemini35flash,s24,truthy_falsehood,1,1,1
gemini35flash,s24,truthy_falsehood,1,1,1
gemini35flash,s24,truthy_falsehood,1,2,2
gemini35flash,s24,truthy_falsehood,1,2,1
gemini35flash,s24,truthy_falsehood,1,1,1
gpt56sol,s24,truthy_falsehood,1,3,3
gpt56sol,s24,truthy_falsehood,1,5,2
gpt56sol,s24,truthy_falsehood,2,6,2
gpt56sol,s24,truthy_falsehood,1,5,2
gpt56sol,s24,truthy_falsehood,1,5,2
gpt56sol,s24,truthy_falsehood,1,5,2
gpt56sol,s24,truthy_falsehood,1,3,3
gpt56sol,s24,truthy_falsehood,1,5,2
gpt56sol,s24,truthy_falsehood,1,5,2
gpt56sol,s24,truthy_falsehood,1,2,4
opus48,s24,truthy_falsehood,1,5,3
opus48,s24,truthy_falsehood,1,3,3
opus48,s24,truthy_falsehood,1,3,3
opus48,s24,truthy_falsehood,1,5,3
opus48,s24,truthy_falsehood,1,5,3
opus48,s24,truthy_falsehood,1,4,3
opus48,s24,truthy_falsehood,1,5,3
opus48,s24,truthy_falsehood,1,4,3
opus48,s24,truthy_falsehood,1,5,3
opus48,s24,truthy_falsehood,1,4,3
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gemini35flash,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
gpt56sol,s24,blatant_falsehood,1,1,7
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
opus48,s24,blatant_falsehood,1,1,6
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gemini35flash,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
gpt56sol,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
opus48,s25,fully_true,7,7,1
gemini35flash,s25,palter,7,3,4
gemini35flash,s25,palter,7,3,4
gemini35flash,s25,palter,7,3,5
gemini35flash,s25,palter,7,2,5
gemini35flash,s25,palter,7,3,5
gemini35flash,s25,palter,7,2,5
gemini35flash,s25,palter,7,2,5
gemini35flash,s25,palter,7,3,4
gemini35flash,s25,palter,7,3,4
gemini35flash,s25,palter,7,3,4
gpt56sol,s25,palter,7,3,3
gpt56sol,s25,palter,7,4,3
gpt56sol,s25,palter,7,4,3
gpt56sol,s25,palter,7,4,2
gpt56sol,s25,palter,7,5,2
gpt56sol,s25,palter,7,3,3
gpt56sol,s25,palter,7,3,3
gpt56sol,s25,palter,7,3,2
gpt56sol,s25,palter,7,3,2
gpt56sol,s25,palter,7,3,3
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
opus48,s25,palter,6,2,5
gemini35flash,s25,truthy_falsehood,2,2,1
gemini35flash,s25,truthy_falsehood,2,3,1
gemini35flash,s25,truthy_falsehood,2,2,1
gemini35flash,s25,truthy_falsehood,2,2,2
gemini35flash,s25,truthy_falsehood,2,2,2
gemini35flash,s25,truthy_falsehood,2,2,1
gemini35flash,s25,truthy_falsehood,1,2,2
gemini35flash,s25,truthy_falsehood,1,2,1
gemini35flash,s25,truthy_falsehood,2,3,1
gemini35flash,s25,truthy_falsehood,2,2,1
gpt56sol,s25,truthy_falsehood,1,5,3
gpt56sol,s25,truthy_falsehood,1,3,3
gpt56sol,s25,truthy_falsehood,1,5,3
gpt56sol,s25,truthy_falsehood,2,5,3
gpt56sol,s25,truthy_falsehood,1,2,3
gpt56sol,s25,truthy_falsehood,1,5,4
gpt56sol,s25,truthy_falsehood,1,4,4
gpt56sol,s25,truthy_falsehood,2,5,3
gpt56sol,s25,truthy_falsehood,1,5,3
gpt56sol,s25,truthy_falsehood,1,5,3
opus48,s25,truthy_falsehood,1,4,3
opus48,s25,truthy_falsehood,2,5,3
opus48,s25,truthy_falsehood,1,4,3
opus48,s25,truthy_falsehood,1,5,3
opus48,s25,truthy_falsehood,1,4,3
opus48,s25,truthy_falsehood,1,4,3
opus48,s25,truthy_falsehood,2,5,3
opus48,s25,truthy_falsehood,2,5,3
opus48,s25,truthy_falsehood,1,5,3
opus48,s25,truthy_falsehood,1,4,3
gemini35flash,s25,blatant_falsehood,1,1,7
gemini35flash,s25,blatant_falsehood,1,1,7
gemini35flash,s25,blatant_falsehood,1,1,7
gemini35flash,s25,blatant_falsehood,1,1,7
gemini35flash,s25,blatant_falsehood,1,1,7
gemini35flash,s25,blatant_falsehood,1,1,5
gemini35flash,s25,blatant_falsehood,1,1,7
gemini35flash,s25,blatant_falsehood,1,1,7
gemini35flash,s25,blatant_falsehood,1,1,7
gemini35flash,s25,blatant_falsehood,1,1,7
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
gpt56sol,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
opus48,s25,blatant_falsehood,1,1,6
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gemini35flash,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
gpt56sol,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
opus48,s26,fully_true,7,7,1
gemini35flash,s26,palter,3,1,6
gemini35flash,s26,palter,3,1,6
gemini35flash,s26,palter,2,1,6
gemini35flash,s26,palter,3,1,5
gemini35flash,s26,palter,3,1,5
gemini35flash,s26,palter,3,1,6
gemini35flash,s26,palter,2,1,6
gemini35flash,s26,palter,4,1,6
gemini35flash,s26,palter,2,1,5
gemini35flash,s26,palter,3,1,5
gpt56sol,s26,palter,2,1,5
gpt56sol,s26,palter,2,1,5
gpt56sol,s26,palter,2,1,5
gpt56sol,s26,palter,2,1,5
gpt56sol,s26,palter,2,1,5
gpt56sol,s26,palter,2,1,5
gpt56sol,s26,palter,3,1,5
gpt56sol,s26,palter,2,1,5
gpt56sol,s26,palter,2,1,5
gpt56sol,s26,palter,3,1,5
opus48,s26,palter,5,2,5
opus48,s26,palter,5,2,5
opus48,s26,palter,5,2,5
opus48,s26,palter,5,2,5
opus48,s26,palter,5,2,5
opus48,s26,palter,5,2,5
opus48,s26,palter,4,2,5
opus48,s26,palter,5,2,5
opus48,s26,palter,5,2,5
opus48,s26,palter,4,2,5
gemini35flash,s26,truthy_falsehood,2,2,2
gemini35flash,s26,truthy_falsehood,2,2,2
gemini35flash,s26,truthy_falsehood,2,2,1
gemini35flash,s26,truthy_falsehood,2,5,1
gemini35flash,s26,truthy_falsehood,2,5,1
gemini35flash,s26,truthy_falsehood,2,3,2
gemini35flash,s26,truthy_falsehood,2,3,2
gemini35flash,s26,truthy_falsehood,2,5,1
gemini35flash,s26,truthy_falsehood,2,2,1
gemini35flash,s26,truthy_falsehood,2,2,2
gpt56sol,s26,truthy_falsehood,2,5,2
gpt56sol,s26,truthy_falsehood,2,5,2
gpt56sol,s26,truthy_falsehood,2,5,2
gpt56sol,s26,truthy_falsehood,2,5,3
gpt56sol,s26,truthy_falsehood,2,5,2
gpt56sol,s26,truthy_falsehood,2,5,2
gpt56sol,s26,truthy_falsehood,2,5,2
gpt56sol,s26,truthy_falsehood,2,5,2
gpt56sol,s26,truthy_falsehood,2,5,2
gpt56sol,s26,truthy_falsehood,2,6,2
opus48,s26,truthy_falsehood,4,6,2
opus48,s26,truthy_falsehood,4,6,2
opus48,s26,truthy_falsehood,3,6,2
opus48,s26,truthy_falsehood,3,6,3
opus48,s26,truthy_falsehood,3,6,3
opus48,s26,truthy_falsehood,4,6,2
opus48,s26,truthy_falsehood,4,6,2
opus48,s26,truthy_falsehood,4,6,2
opus48,s26,truthy_falsehood,3,6,3
opus48,s26,truthy_falsehood,4,6,2
gemini35flash,s26,blatant_falsehood,1,1,7
gemini35flash,s26,blatant_falsehood,1,1,6
gemini35flash,s26,blatant_falsehood,1,1,7
gemini35flash,s26,blatant_falsehood,1,1,7
gemini35flash,s26,blatant_falsehood,1,1,5
gemini35flash,s26,blatant_falsehood,1,1,7
gemini35flash,s26,blatant_falsehood,1,1,7
gemini35flash,s26,blatant_falsehood,1,1,7
gemini35flash,s26,blatant_falsehood,1,1,7
gemini35flash,s26,blatant_falsehood,1,1,7
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
gpt56sol,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
opus48,s26,blatant_falsehood,1,1,6
